magnitude,depth,distance,vs30,azimuth,mmi,event_id
6.6,4.9,228.60057461359511,760.0,313.98778985724744,3.3,us6000shlp
6.6,4.9,130.13294966034718,760.0,45.74695230463294,3.8,us6000shlp
6.6,4.9,99.57255730945369,760.0,73.84310806631123,4.0,us6000shlp
6.6,4.9,75.329680698341,760.0,301.661581739314,4.2,us6000shlp
6.6,4.9,70.59642578144062,760.0,115.11645023302623,4.3,us6000shlp
6.6,4.9,224.09158952303082,760.0,48.19613316057416,3.3,us6000shlp
6.6,4.9,193.60799244129922,760.0,280.7035657738169,3.5,us6000shlp
6.6,4.9,183.16283126820608,760.0,115.78457356123903,3.5,us6000shlp
6.6,4.9,150.9992862313216,760.0,295.6365496122948,3.7,us6000shlp
6.6,4.9,230.6664552885055,760.0,211.15474414923816,3.3,us6000shlp
6.6,4.9,63.12044210717891,760.0,91.10071370240894,4.5,us6000shlp
6.6,4.9,271.71975732749934,760.0,301.785345027692,3.1,us6000shlp
6.6,4.9,94.99963709525116,760.0,356.17590019265907,4.1,us6000shlp
6.6,4.9,208.79265983449005,760.0,318.39441986194765,3.4,us6000shlp
6.6,4.9,84.6542561409554,760.0,128.1209601808174,4.1,us6000shlp
6.6,4.9,194.71762519329843,760.0,241.78096932069812,3.4,us6000shlp
6.6,4.9,200.53804718904524,760.0,284.8915995445385,3.4,us6000shlp
6.6,4.9,186.7317682628757,760.0,148.71767261294042,3.5,us6000shlp
6.6,4.9,200.68144573490375,760.0,233.1708505653773,3.4,us6000shlp
6.6,4.9,154.6701082595385,760.0,198.706120678961,3.7,us6000shlp
6.6,4.9,69.3837238091885,760.0,183.9114700019711,4.3,us6000shlp
6.6,4.9,146.40362617617419,760.0,108.71661367479874,3.7,us6000shlp
6.6,4.9,196.2437751748511,760.0,343.29135796486975,3.4,us6000shlp
6.6,4.9,85.50140754648694,760.0,272.5988070045678,4.1,us6000shlp
6.6,4.9,176.36308125939328,760.0,248.12962626315652,3.5,us6000shlp
6.6,4.9,247.76280196862507,760.0,128.8468579958685,3.2,us6000shlp
6.6,4.9,172.81012619972273,760.0,67.4680327066244,3.6,us6000shlp
6.6,4.9,119.35384613369374,760.0,255.71795953452676,3.9,us6000shlp
6.6,4.9,193.42697310788282,760.0,313.77816008461855,3.5,us6000shlp
6.6,4.9,190.45339023665872,760.0,269.36561147954654,3.5,us6000shlp
6.6,4.9,210.1476183153116,760.0,299.0944178896157,3.4,us6000shlp
6.6,4.9,178.77994529039245,760.0,116.06137011405502,3.5,us6000shlp
6.6,4.9,206.33028240127388,760.0,32.644658254510205,3.4,us6000shlp
6.6,4.9,231.4740332837447,760.0,281.1940760336907,3.3,us6000shlp
6.6,4.9,98.249709296997,760.0,111.00353167709773,4.0,us6000shlp
6.6,4.9,141.35207478897775,760.0,222.67177691575523,3.7,us6000shlp
6.6,4.9,284.66242663566885,760.0,39.64406678269978,3.1,us6000shlp
6.6,4.9,232.55887914602167,760.0,331.98839183137335,3.3,us6000shlp
6.6,4.9,46.58197208999607,760.0,303.94127934693546,4.9,us6000shlp
6.6,4.9,66.49552397864761,760.0,177.65928745676058,4.4,us6000shlp
6.6,4.9,192.05737870931785,760.0,121.39362747461644,3.5,us6000shlp
6.6,4.9,212.8108413001294,760.0,323.2135537379568,3.4,us6000shlp
6.6,4.9,221.93531268382284,760.0,242.69348529593302,3.3,us6000shlp
6.6,4.9,166.44152602863736,760.0,233.23073579671689,3.6,us6000shlp
6.6,4.9,167.69047605153236,760.0,93.48949522920475,3.6,us6000shlp
6.6,4.9,194.05974715924324,760.0,84.35269676715495,3.4,us6000shlp
6.6,4.9,156.1599262523983,760.0,200.18823076140148,3.6,us6000shlp
6.6,4.9,88.9584814107731,760.0,117.72942109544061,4.1,us6000shlp
6.6,4.9,213.2702830212769,760.0,234.83330483709955,3.4,us6000shlp
6.6,4.9,207.36423160426378,760.0,29.49621072341705,3.4,us6000shlp
6.6,4.9,186.4066748750521,760.0,176.1989125265195,3.5,us6000shlp
6.6,4.9,246.15772740404296,760.0,32.61681777066559,3.2,us6000shlp
6.6,4.9,155.09526824480724,760.0,20.413138648687095,3.7,us6000shlp
6.6,4.9,239.24370883949223,760.0,51.962468237156145,3.2,us6000shlp
6.6,4.9,234.389164197602,760.0,128.9593528475935,3.3,us6000shlp
6.6,4.9,291.07420401501633,760.0,46.59872825374845,3.0,us6000shlp
6.6,4.9,189.97678950329194,760.0,62.697160888219855,3.5,us6000shlp
6.6,4.9,88.82926393268849,760.0,171.19380963886442,4.1,us6000shlp
6.6,4.9,214.5303326804814,760.0,249.50698050473352,3.4,us6000shlp
6.6,4.9,178.84231772393355,760.0,110.03648156019085,3.5,us6000shlp
6.6,4.9,199.35094342216985,760.0,291.5833657580771,3.4,us6000shlp
6.6,4.9,119.43584014863144,760.0,329.22555338261134,3.9,us6000shlp
6.6,4.9,82.49131185513605,760.0,184.7979341003834,4.2,us6000shlp
6.6,4.9,129.05628362339036,760.0,185.13223687954925,3.8,us6000shlp
6.6,4.9,219.06117877124262,760.0,34.39422514633475,3.3,us6000shlp
6.6,4.9,212.4247107514729,760.0,263.5903526969818,3.4,us6000shlp
6.6,4.9,146.99918634556784,760.0,287.3545075648235,3.7,us6000shlp
6.6,4.9,112.42677944246799,760.0,358.63431308965846,3.9,us6000shlp
6.6,4.9,7.587039024643072,760.0,134.16385411481497,7.7,us6000shlp
6.6,4.9,207.17456080715212,760.0,303.9685836407578,3.4,us6000shlp
6.6,4.9,89.14499717656992,760.0,192.94504910970898,4.1,us6000shlp
6.6,4.9,124.99262793084733,760.0,164.33190701211913,3.8,us6000shlp
6.6,4.9,161.47806058737982,760.0,286.90890111762764,3.6,us6000shlp
6.6,4.9,231.11982942559044,760.0,130.70230830793355,3.3,us6000shlp
6.6,4.9,159.563085361596,760.0,162.3391228315155,3.6,us6000shlp
6.6,4.9,162.03732538738564,760.0,125.46447982592736,3.6,us6000shlp
6.6,4.9,187.2002385168009,760.0,227.02953743407764,3.5,us6000shlp
6.6,4.9,65.01170639241144,760.0,136.64119724865247,4.4,us6000shlp
6.6,4.9,86.73415958410818,760.0,21.398520517344537,4.1,us6000shlp
6.6,4.9,160.76992270614573,760.0,302.2318287644234,3.6,us6000shlp
6.6,4.9,258.73564079263,760.0,221.38918554038605,3.2,us6000shlp
6.6,4.9,155.8728754019368,760.0,292.80129100912455,3.7,us6000shlp
6.6,4.9,170.0955593362959,760.0,305.8355548264268,3.6,us6000shlp
6.6,4.9,126.50348955298368,760.0,127.59017283133892,3.8,us6000shlp
6.6,4.9,136.33176608411824,760.0,346.66071548044954,3.8,us6000shlp
6.6,4.9,174.76770802883541,760.0,174.53349903402568,3.5,us6000shlp
6.6,4.9,84.03190258170842,760.0,230.76242683552326,4.1,us6000shlp
6.6,4.9,178.48961742705123,760.0,217.60463459895396,3.5,us6000shlp
6.6,4.9,125.97004631461567,760.0,309.7281117797383,3.8,us6000shlp
6.6,4.9,93.05479144232457,760.0,341.38909699780487,4.1,us6000shlp
6.6,4.9,211.56570209690975,760.0,342.47122355508964,3.4,us6000shlp
6.6,4.9,196.67951841550604,760.0,22.95909553737556,3.4,us6000shlp
6.6,4.9,29.41411135448959,760.0,154.82579165440188,5.7,us6000shlp
6.6,4.9,200.4220613062613,760.0,208.443831388168,3.4,us6000shlp
6.6,4.9,67.93956182256267,760.0,358.5378930227308,4.4,us6000shlp
6.6,4.9,163.8675494369476,760.0,133.59535896130922,3.6,us6000shlp
6.6,4.9,117.07126443558073,760.0,185.67964777956095,3.9,us6000shlp
6.6,4.9,192.8955567423487,760.0,197.74674944322652,3.5,us6000shlp
6.6,4.9,71.83905588409363,760.0,86.66188321356498,4.3,us6000shlp
6.6,4.9,216.86839690073063,760.0,33.005787168026075,3.3,us6000shlp
6.6,4.9,218.4454770083921,760.0,290.09168012911425,3.3,us6000shlp
6.6,4.9,207.97142166976172,760.0,184.50053056947243,3.4,us6000shlp
6.6,4.9,219.91602872438668,760.0,51.115736748994834,3.3,us6000shlp
6.6,4.9,78.39244749851103,760.0,162.72850414302127,4.2,us6000shlp
6.6,4.9,64.70013862893292,760.0,332.9275650354841,4.4,us6000shlp
6.6,4.9,297.5199354423866,760.0,317.1539669177367,3.0,us6000shlp
6.6,4.9,163.9960731702464,760.0,99.67878886777709,3.6,us6000shlp
6.6,4.9,32.53804667888948,760.0,83.23621703717942,5.5,us6000shlp
6.6,4.9,231.95500489517593,760.0,34.71437160522987,3.3,us6000shlp
6.6,4.9,106.78660416027832,760.0,108.87769803873618,4.0,us6000shlp
6.6,4.9,205.64955205207733,760.0,290.50180124805263,3.4,us6000shlp
6.6,4.9,167.24864301943916,760.0,309.08544859191454,3.6,us6000shlp
6.6,4.9,245.2742390986267,760.0,216.01456743076787,3.2,us6000shlp
6.6,4.9,121.38630793615869,760.0,290.718826208649,3.9,us6000shlp
6.6,4.9,101.99078694180315,760.0,265.1551974372361,4.0,us6000shlp
6.6,4.9,77.38093135525429,760.0,162.82872713072118,4.2,us6000shlp
6.6,4.9,139.50802269033207,760.0,40.13649369443846,3.7,us6000shlp
6.6,4.9,153.38656415669982,760.0,49.13768570766592,3.7,us6000shlp
6.6,4.9,293.88230970698714,760.0,316.3185859865053,3.0,us6000shlp
6.6,4.9,245.03553348719672,760.0,311.5465130342887,3.2,us6000shlp
6.6,4.9,258.6230697288848,760.0,137.47491737963423,3.2,us6000shlp
6.6,4.9,234.0738669951936,760.0,241.2751947497315,3.3,us6000shlp
6.6,4.9,162.81888881643988,760.0,131.7671750198632,3.6,us6000shlp
6.6,4.9,148.27772377904532,760.0,297.01044829444635,3.7,us6000shlp
6.6,4.9,39.91332831932069,760.0,309.07923781351104,5.2,us6000shlp
6.6,4.9,250.20787510633954,760.0,147.1102969221352,3.2,us6000shlp
6.6,4.9,208.07253341159304,760.0,52.3076476633816,3.4,us6000shlp
6.6,4.9,266.6285606416003,760.0,34.54278498146988,3.1,us6000shlp
6.6,4.9,187.3458858208938,760.0,63.54087645371948,3.5,us6000shlp
6.6,4.9,7.238342062589674,760.0,257.342547960138,7.7,us6000shlp
6.6,4.9,167.0783393431083,760.0,257.88498324758774,3.6,us6000shlp
6.6,4.9,184.744159944352,760.0,68.25267584724935,3.5,us6000shlp
6.6,4.9,141.8799084975089,760.0,260.3247438393236,3.7,us6000shlp
6.6,4.9,201.75031274466443,760.0,46.39680085764809,3.4,us6000shlp
6.6,4.9,125.28400217433597,760.0,279.3499886903006,3.8,us6000shlp
6.6,4.9,150.18888509524126,760.0,229.26971636274638,3.7,us6000shlp
6.6,4.9,70.15439707744382,760.0,280.3288393963495,4.3,us6000shlp
6.6,4.9,207.88502486957546,760.0,9.719942441028365,3.4,us6000shlp
6.6,4.9,91.40176603065908,760.0,118.92062772997042,4.1,us6000shlp
6.6,4.9,210.26706385303595,760.0,117.3430005697586,3.4,us6000shlp
6.6,4.9,140.22754790408624,760.0,9.573878173559706,3.7,us6000shlp
6.6,4.9,100.11669309887833,760.0,266.1592816866079,4.0,us6000shlp
6.6,4.9,231.00946299768862,760.0,279.32883688150173,3.3,us6000shlp
6.6,4.9,155.9785376967639,760.0,242.13082499495437,3.6,us6000shlp
6.6,4.9,243.65351632373657,760.0,43.67504398695087,3.2,us6000shlp
6.6,4.9,237.97138286839356,760.0,287.8210280554939,3.2,us6000shlp
6.6,4.9,240.92625092355252,760.0,150.3838093744804,3.2,us6000shlp
6.6,4.9,238.99957806790067,760.0,132.92540984885886,3.2,us6000shlp
6.6,4.9,148.91880532419225,760.0,173.69540130849418,3.7,us6000shlp
6.6,4.9,141.30322897460715,760.0,215.73259910335054,3.7,us6000shlp
6.6,4.9,188.84110051420413,760.0,104.4663418554884,3.5,us6000shlp
6.6,4.9,72.02515364903928,760.0,136.19062835018428,4.3,us6000shlp
6.6,4.9,58.57854142660861,760.0,345.7222918098799,4.6,us6000shlp
6.6,4.9,208.47049714207452,760.0,120.68565456961221,3.4,us6000shlp
6.6,4.9,140.5728530301154,760.0,111.80955408999671,3.7,us6000shlp
6.6,4.9,157.31514455343975,760.0,149.78687804174285,3.6,us6000shlp
6.6,4.9,205.33842074720508,760.0,31.14320313940533,3.4,us6000shlp
6.6,4.9,221.4800528964017,760.0,128.12859135588195,3.3,us6000shlp
6.6,4.9,204.73951743080602,760.0,114.65357760047374,3.4,us6000shlp
6.6,4.9,153.46095752267166,760.0,185.88530209055398,3.7,us6000shlp
6.6,4.9,269.52766611923965,760.0,308.96007687932274,3.1,us6000shlp
6.6,4.9,254.32020424829093,760.0,225.308387900042,3.2,us6000shlp
6.6,4.9,162.4675577909708,760.0,347.4092499718494,3.6,us6000shlp
6.6,4.9,159.17922608787367,760.0,60.56650432919275,3.6,us6000shlp
6.6,4.9,193.4830422193022,760.0,304.24286476664145,3.5,us6000shlp
6.6,4.9,264.2768757105099,760.0,43.306140973369565,3.1,us6000shlp
6.6,4.9,194.27924242314194,760.0,163.6534763296046,3.4,us6000shlp
6.6,4.9,94.44180983931444,760.0,284.7958100490386,4.1,us6000shlp
6.6,4.9,287.1454702294381,760.0,306.79140817513763,3.0,us6000shlp
6.6,4.9,125.89854907675416,760.0,304.3564378905749,3.8,us6000shlp
6.6,4.9,76.27685361727607,760.0,358.69471102046634,4.2,us6000shlp
6.6,4.9,175.02857362022272,760.0,221.77128306914537,3.5,us6000shlp
6.6,4.9,131.7416479589202,760.0,319.56078340628864,3.8,us6000shlp
6.6,4.9,165.67702663284743,760.0,252.22376557583624,3.6,us6000shlp
6.6,4.9,240.85548595112033,760.0,47.784529088622264,3.2,us6000shlp
6.6,4.9,46.83712105553776,760.0,26.504112426669337,4.9,us6000shlp
6.6,4.9,259.61512699054896,760.0,223.86812084249786,3.2,us6000shlp
6.6,4.9,179.7451875192672,760.0,148.89723891063892,3.5,us6000shlp
6.6,4.9,154.96900282826434,760.0,210.11240905533907,3.7,us6000shlp
6.6,4.9,203.21038668332685,760.0,58.10375279140851,3.4,us6000shlp
6.6,4.9,227.27749734361754,760.0,345.86959424088013,3.3,us6000shlp
6.6,4.9,124.38757772916861,760.0,190.95878273808793,3.8,us6000shlp
6.6,4.9,168.9001124879628,760.0,6.080211360976023,3.6,us6000shlp
6.6,4.9,95.2772320211604,760.0,240.4083068608296,4.1,us6000shlp
6.6,4.9,110.08773071109891,760.0,282.4121188385567,3.9,us6000shlp
6.6,4.9,215.47982569290568,760.0,198.5452200014883,3.3,us6000shlp
6.6,4.9,158.86158509252837,760.0,190.03224449529841,3.6,us6000shlp
6.6,4.9,265.8682319234604,760.0,299.0512575317257,3.1,us6000shlp
6.6,4.9,206.7800598877006,760.0,340.70513316292096,3.4,us6000shlp
6.6,4.9,106.09954324401615,760.0,27.076537647695545,4.0,us6000shlp
6.6,4.9,182.51781956676723,760.0,218.66539818203233,3.5,us6000shlp
6.6,4.9,205.04631231391255,760.0,316.8407202273699,3.4,us6000shlp
6.6,4.9,122.48543660019007,760.0,296.74616883703357,3.9,us6000shlp
6.6,4.9,156.5969497478038,760.0,304.9606464637514,3.6,us6000shlp
6.6,4.9,156.15088406544214,760.0,319.84307258575893,3.6,us6000shlp
6.6,4.9,224.67066846714098,760.0,13.342127213341996,3.3,us6000shlp
6.6,4.9,165.8685403602592,760.0,5.212277475043209,3.6,us6000shlp
6.6,4.9,213.06855757470018,760.0,133.91884474985534,3.4,us6000shlp
6.6,4.9,113.46396704261785,760.0,7.993366280108603,3.9,us6000shlp
6.6,4.9,200.4491744962637,760.0,218.93810241870852,3.4,us6000shlp
6.6,4.9,106.38476636505179,760.0,110.51979335522725,4.0,us6000shlp
6.6,4.9,232.8529398461461,760.0,311.6055596637836,3.3,us6000shlp
6.6,4.9,281.6971588852711,760.0,227.653937075599,3.1,us6000shlp
6.6,4.9,154.74605682062037,760.0,209.977091447341,3.7,us6000shlp
6.6,4.9,94.62952141753796,760.0,238.91859903112345,4.1,us6000shlp
6.6,4.9,236.49893755014824,760.0,240.05657766383183,3.3,us6000shlp
6.6,4.9,207.82022602135046,760.0,233.87969236365024,3.4,us6000shlp
6.6,4.9,146.38737264198895,760.0,299.955320775168,3.7,us6000shlp
6.6,4.9,198.42621660474063,760.0,250.85892387956403,3.4,us6000shlp
6.6,4.9,195.53640731497498,760.0,112.23541758173195,3.4,us6000shlp
6.6,4.9,138.0404316844411,760.0,329.6684994648789,3.8,us6000shlp
6.6,4.9,42.50006718825922,760.0,204.46260958612407,5.1,us6000shlp
6.6,4.9,228.31255018358453,760.0,12.041776536068312,3.3,us6000shlp
6.6,4.9,180.433932573456,760.0,280.5072410445891,3.5,us6000shlp
6.6,4.9,154.86295367934918,760.0,210.69786588354984,3.7,us6000shlp
6.6,4.9,186.0971575183395,760.0,31.68623969928501,3.5,us6000shlp
6.6,4.9,230.92165630425737,760.0,34.73882917978278,3.3,us6000shlp
6.6,4.9,150.75089616795273,760.0,355.957158811457,3.7,us6000shlp
6.6,4.9,155.73746386891892,760.0,84.66818993197637,3.7,us6000shlp
6.6,4.9,182.01221760278113,760.0,8.641528277377347,3.5,us6000shlp
6.6,4.9,26.57677126308677,760.0,130.84632887329917,5.9,us6000shlp
6.6,4.9,164.85095320317924,760.0,276.84537231317296,3.6,us6000shlp
6.6,4.9,202.07826303805427,760.0,253.86934099874952,3.4,us6000shlp
6.6,4.9,222.9184124960413,760.0,303.6210027615595,3.3,us6000shlp
6.6,4.9,168.57438503803778,760.0,186.49623384299665,3.6,us6000shlp
6.6,4.9,205.579032527136,760.0,193.13025004079364,3.4,us6000shlp
6.6,4.9,131.43803290743855,760.0,234.91812105218366,3.8,us6000shlp
6.6,4.9,113.69956784296916,760.0,180.39234833785704,3.9,us6000shlp
6.6,4.9,146.67500679149438,760.0,153.28834418148506,3.7,us6000shlp
6.6,4.9,203.01512006485154,760.0,298.8115992116804,3.4,us6000shlp
6.6,4.9,34.056952735984424,760.0,160.86623774498992,5.4,us6000shlp
6.6,4.9,55.93753347869028,760.0,10.85306238787274,4.7,us6000shlp
6.6,4.9,197.5017513137817,760.0,31.493262293856105,3.4,us6000shlp
6.6,4.9,262.6907895489043,760.0,138.88826743620245,3.1,us6000shlp
6.6,4.9,249.28630709160578,760.0,34.613779390172,3.2,us6000shlp
6.6,4.9,291.130999442353,760.0,224.1436785063321,3.0,us6000shlp
6.6,4.9,88.66454665249273,760.0,79.68342956298875,4.1,us6000shlp
6.6,4.9,243.07127940767072,760.0,311.38734606492767,3.2,us6000shlp
6.6,4.9,64.39499736777871,760.0,323.80868986234486,4.4,us6000shlp
6.6,4.9,197.75793878658934,760.0,145.8840773856275,3.4,us6000shlp
6.6,4.9,139.78060317751005,760.0,158.27347245475391,3.7,us6000shlp
6.6,4.9,230.32877596184798,760.0,253.5589832060088,3.3,us6000shlp
6.6,4.9,111.3412094278437,760.0,274.0107853049198,3.9,us6000shlp
6.6,4.9,232.71700961275664,760.0,40.12854594423578,3.3,us6000shlp
6.6,4.9,171.20927373821658,760.0,298.7709725745967,3.6,us6000shlp
6.6,4.9,193.68495875354748,760.0,279.0101799664818,3.5,us6000shlp
6.6,4.9,170.94859417944718,760.0,189.71602676595924,3.6,us6000shlp
6.6,4.9,95.81708694505771,760.0,227.0408119337974,4.0,us6000shlp
6.6,4.9,88.39726325282648,760.0,320.709732723744,4.1,us6000shlp
6.6,4.9,154.66258277306162,760.0,196.5337158191344,3.7,us6000shlp
6.6,4.9,169.95947740535496,760.0,98.80316447918176,3.6,us6000shlp
6.6,4.9,131.6643914474696,760.0,167.68777595764163,3.8,us6000shlp
6.6,4.9,155.94836736963995,760.0,331.1881806402079,3.7,us6000shlp
6.6,4.9,62.200740104832754,760.0,220.61456219873514,4.5,us6000shlp
6.6,4.9,262.9068787064514,760.0,226.41654399588268,3.1,us6000shlp
6.6,4.9,209.11572105625953,760.0,144.2365610781352,3.4,us6000shlp
6.6,4.9,112.6783839906553,760.0,69.99835937095429,3.9,us6000shlp
6.6,4.9,124.12611148068699,760.0,76.1420885848762,3.8,us6000shlp
6.6,4.9,169.78816767212803,760.0,351.46387315350484,3.6,us6000shlp
6.6,4.9,91.70027585226995,760.0,83.60216720512904,4.1,us6000shlp
6.6,4.9,174.27526700175744,760.0,54.46860899772793,3.6,us6000shlp
6.6,4.9,43.57534122257527,760.0,158.46717320853577,5.1,us6000shlp
6.6,4.9,232.0947918867375,760.0,209.5688923629116,3.3,us6000shlp
6.6,4.9,136.4237219892567,760.0,21.552549555632368,3.8,us6000shlp
6.6,4.9,96.32304711476804,760.0,150.04572358567708,4.0,us6000shlp
6.6,4.9,67.82872729709474,760.0,157.86819443267336,4.4,us6000shlp
6.6,4.9,167.7882837424321,760.0,58.259333441867966,3.6,us6000shlp
6.6,4.9,233.78081466438846,760.0,32.39337495105468,3.3,us6000shlp
6.6,4.9,119.90643631049824,760.0,86.85416335164632,3.9,us6000shlp
6.6,4.9,138.129164615086,760.0,248.64566346555688,3.8,us6000shlp
6.6,4.9,219.00636583884184,760.0,21.16850160309889,3.3,us6000shlp
6.6,4.9,99.99180207712368,760.0,199.25659644126858,4.0,us6000shlp
6.6,4.9,209.65989193138472,760.0,137.18483451605488,3.4,us6000shlp
6.6,4.9,180.5469555770067,760.0,295.9804318324201,3.5,us6000shlp
6.6,4.9,112.19058345748601,760.0,246.97423235186062,3.9,us6000shlp
6.6,4.9,272.7102556984007,760.0,318.24156179183285,3.1,us6000shlp
6.6,4.9,200.67436176296567,760.0,330.1568239013421,3.4,us6000shlp
6.6,4.9,115.25848358167624,760.0,53.48777979431543,3.9,us6000shlp
6.6,4.9,119.10961835318436,760.0,340.3527299487323,3.9,us6000shlp
6.6,4.9,182.89347315538387,760.0,229.2774159424396,3.5,us6000shlp
6.6,4.9,191.42094167904582,760.0,91.4796787656332,3.5,us6000shlp
6.6,4.9,234.5608953050286,760.0,218.1304921112569,3.3,us6000shlp
6.6,4.9,111.16975156559445,760.0,233.15222866095414,3.9,us6000shlp
6.6,4.9,187.95901740449415,760.0,156.23063120140773,3.5,us6000shlp
6.6,4.9,161.39173476100203,760.0,5.8507998292760135,3.6,us6000shlp
6.6,4.9,221.29039662159835,760.0,256.45742068805646,3.3,us6000shlp
6.6,4.9,191.82943448309388,760.0,275.18898833917655,3.5,us6000shlp
6.6,4.9,183.4943220644922,760.0,233.3712142066555,3.5,us6000shlp
6.6,4.9,246.68125138705065,760.0,140.59663591406797,3.2,us6000shlp
6.6,4.9,185.1362020456841,760.0,166.1916156303182,3.5,us6000shlp
6.6,4.9,133.83860725375368,760.0,252.57927212574538,3.8,us6000shlp
6.6,4.9,67.88338105601883,760.0,329.4982275016571,4.4,us6000shlp
6.6,4.9,129.60286713017555,760.0,177.29708309978446,3.8,us6000shlp
6.6,4.9,164.18852971382674,760.0,72.05080671108317,3.6,us6000shlp
6.6,4.9,66.55707570712089,760.0,333.2863073510937,4.4,us6000shlp
6.6,4.9,246.82129953785238,760.0,295.56236866191716,3.2,us6000shlp
6.6,4.9,265.6865882144504,760.0,39.522526658744596,3.1,us6000shlp
6.6,4.9,198.4423680646251,760.0,292.8850665218708,3.4,us6000shlp
6.6,4.9,105.38156067014701,760.0,303.72169729914987,4.0,us6000shlp
6.6,4.9,144.44600136075826,760.0,31.098731428342035,3.7,us6000shlp
6.6,4.9,166.57259110457997,760.0,27.5177897158178,3.6,us6000shlp
6.6,4.9,162.5452849425205,760.0,300.2389435007893,3.6,us6000shlp
6.6,4.9,184.94010824100278,760.0,122.93872423377519,3.5,us6000shlp
6.6,4.9,216.93457117469455,760.0,344.7079416722945,3.3,us6000shlp
6.6,4.9,204.16941462339258,760.0,127.10929755078769,3.4,us6000shlp
6.6,4.9,194.57428265832883,760.0,177.11506898012829,3.4,us6000shlp
6.6,4.9,168.86251599852176,760.0,257.0280153468983,3.6,us6000shlp
6.6,4.9,223.1879088169112,760.0,336.67211577652387,3.3,us6000shlp
6.6,4.9,57.50426852982224,760.0,298.81739582431584,4.6,us6000shlp
6.6,4.9,110.13484141025195,760.0,231.57631370219693,3.9,us6000shlp
6.6,4.9,175.2477144713918,760.0,173.1504704946882,3.5,us6000shlp
6.6,4.9,74.47324836924706,760.0,311.09379900974665,4.2,us6000shlp
6.6,4.9,71.71833123283945,760.0,357.15615575820806,4.3,us6000shlp
6.6,4.9,193.7882099049399,760.0,116.24051327450604,3.5,us6000shlp
6.6,4.9,62.231705732519934,760.0,333.655947554163,4.5,us6000shlp
6.6,4.9,75.1249716080111,760.0,223.18225121682866,4.2,us6000shlp
6.6,4.9,117.62543776292439,760.0,253.67764537317046,3.9,us6000shlp
6.6,4.9,114.68269296358153,760.0,134.50755972238085,3.9,us6000shlp
6.6,4.9,195.64766519727542,760.0,111.93807879154605,3.4,us6000shlp
6.6,4.9,176.28039577086565,760.0,5.836427094964222,3.5,us6000shlp
6.6,4.9,211.24455548250836,760.0,168.025866456965,3.4,us6000shlp
5.4,10.0,197.26079048593618,600.0,40.48833137548638,2.5,us6000shdm
5.4,10.0,217.46107399355643,600.0,136.09040022394885,2.4,us6000shdm
5.4,10.0,200.89628361155826,600.0,323.76860259679665,2.5,us6000shdm
5.4,10.0,254.07419860637475,600.0,310.7761066983911,2.2,us6000shdm
5.4,10.0,69.09142328532977,600.0,81.66340568408691,3.5,us6000shdm
5.4,10.0,190.08038947412234,600.0,191.20904712335886,2.6,us6000shdm
5.4,10.0,166.0829946653395,600.0,180.2986930497607,2.7,us6000shdm
5.4,10.0,165.37112931443247,600.0,280.9716102783135,2.7,us6000shdm
5.4,10.0,123.2039705000425,600.0,343.96224430135953,3.0,us6000shdm
5.4,10.0,168.3276879217361,600.0,103.70269804164684,2.7,us6000shdm
5.4,10.0,116.80922130752037,600.0,70.1235329322252,3.0,us6000shdm
5.4,10.0,249.95704313780277,600.0,219.52886872179522,2.3,us6000shdm
5.4,10.0,24.68046096533922,600.0,26.804409524247944,4.4,us6000shdm
5.4,10.0,106.10120076904512,600.0,226.24836444732514,3.1,us6000shdm
5.4,10.0,129.36578700188974,600.0,267.0843344699944,2.9,us6000shdm
5.4,10.0,120.15289447332799,600.0,282.8685494392348,3.0,us6000shdm
5.4,10.0,126.46619667383371,600.0,157.63263161430268,3.0,us6000shdm
5.4,10.0,114.43659101286252,600.0,347.9396431573444,3.1,us6000shdm
5.4,10.0,253.92310544982269,600.0,41.57395603997247,2.2,us6000shdm
5.4,10.0,87.96310457637817,600.0,112.40376715207049,3.3,us6000shdm
5.4,10.0,199.27281525982198,600.0,203.5169689438017,2.5,us6000shdm
5.4,10.0,163.93788709116583,600.0,235.9345321717222,2.7,us6000shdm
5.4,10.0,139.43992794310807,600.0,129.71235643204443,2.9,us6000shdm
5.4,10.0,108.7389592255409,600.0,282.73070213588574,3.1,us6000shdm
5.4,10.0,41.87921076552037,600.0,96.63144390967324,3.9,us6000shdm
5.4,10.0,65.69506479488146,600.0,70.38451209323767,3.6,us6000shdm
5.4,10.0,150.6982740327525,600.0,63.36544696896135,2.8,us6000shdm
5.4,10.0,158.1021802368232,600.0,44.415319920034165,2.8,us6000shdm
5.4,10.0,216.25175294827602,600.0,218.31531252658982,2.4,us6000shdm
5.4,10.0,200.24000963761478,600.0,302.150304592388,2.5,us6000shdm
5.4,10.0,95.28009282814185,600.0,297.0931828071228,3.2,us6000shdm
5.4,10.0,127.67353192582893,600.0,200.3132119703867,3.0,us6000shdm
5.4,10.0,203.18490711616195,600.0,72.46651370138181,2.5,us6000shdm
5.4,10.0,45.24529810239597,600.0,16.66471239921424,3.9,us6000shdm
5.4,10.0,45.384099935678215,600.0,220.54565365613928,3.9,us6000shdm
5.4,10.0,114.16206247561672,600.0,169.7115820744168,3.1,us6000shdm
5.4,10.0,173.58831919657595,600.0,33.15195686699548,2.7,us6000shdm
